Title,Publication Year,Topic,Topic_Name,Topic_Probability,Abstract Note,DOI,Author
A framework for Internet of Things-enabled smart government: A case of IoT cybersecurity policies and use cases in U.S. federal government,2019,-1,Outliers,0.14243584426632203,"Internet of Things (IoT) is ubiquitous in society. IoT-enabled dynamic capabilities in real-time sensing and responding can spur digital transformation in unlocking the potential of digital government into data-driven smart government capable of delivering policies and services of public interest and public value. However, the literature indicates challenges in IoT cybersecurity and systemic use across the government. There is the urgent need for IoT research on policy and use. This paper developed a framework for IoT-enabled smart government performance. We applied this framework to conduct case study analyses of digital technology policy, IoT cybersecurity policy, and IoT use in major application domains at the U.S. federal government level. The results show that some agencies were strategic and forward-thinking in funding and partnering with sub-national governments in promoting the IoT use. However, there remains a critical need for national IoT policies to promote systemic IoT use across the application domains.",10.1016/j.giq.2018.09.007,"Chatfield, Akemi Takeoka; Reddick, Christopher G."
Emerging trends in disaster risk reduction and climate change adaptation higher education,2024,-1,Outliers,0.13049416406456588,"Increasing learning opportunities and teaching capacities in higher education (HE) institutions in the domain of disaster risk reduction (DRR) and climate change adaptation (CCA) is a key pre-requisite not only to enhance individual and collective knowledge, but also to forge resilient societies. However, several barriers exist that hinder the development and delivery of education curricula, including, e.g. fragmentation of DRR education offers across different departments and programs, limited availability of guidelines for standard requirements, and inadequate funding. Little research has been carried out to compare HE practices, to identify similarities, differences and emerging trends. In this paper, we present a review of the literature and of existing practices, including e.g. master’s programs, postgraduate diploma/certificates, training courses, and transnational academic networks. The analytical framework includes content, pedagogical and structural features, practice orientation, and institutional anchoring. Emerging trends include an increasing relevance attributed to topics such as the use of big data for DRR/CCA, social aspects of DRR/CCA, multi-risk approaches, synergies between CCA and DRR, and links between disasters and development. Critical and creative thinking-led teaching, engagement of practitioners for teaching, multi-/inter- and trans-disciplinary approaches are presented as pedagogical innovations in several practices. Future research should focus on the development of databases, monitoring and evaluation approaches to provide an overview of HE practices for those involved in or willing to develop new initiatives.",10.1016/j.ijdrr.2024.104383,"Scolobig, Anna; Balsiger, Jörg"
"Sustainable, technological, and innovative challenges post Covid-19 in health, economy, and education sectors",2023,4,Topic_4_healthcare_health_data,1.0,"The impact of the Covid-19 pandemic has caused an evolution in the business use of Big Data, Artificial Intelligence and New Technologies in general. The general objective of the article is to assess how this process developed during the pandemic in the use and standardization of Big Data, digitalization, the use of data in the private sector and in the public administration and to assess whether it has been used to modernize and digitalize the post-pandemic society. The specific objectives of the article are: 1) the impact of new technologies on society during confinement; 2) to understand the use of Big Data for the creation of new products and businesses and 3) to assess which businesses and companies and from which economic sectors have emerged, which have been transformed and which have disappeared.",10.1016/j.techfore.2023.122424,"Molleví Bortoló, Gemma; Álvarez Valdés, Jesús; Nicolas-Sans, Ruben"
"Artificial intelligence in government: Concepts, standards, and a unified framework",2023,5,Topic_5_ai_artificial_artificial intelligence,1.0,"Recent advances in artificial intelligence (AI), especially in generative language modelling, hold the promise of transforming government. Given the advanced capabilities of new AI systems, it is critical that these are embedded using standard operational procedures, clear epistemic criteria, and behave in alignment with the normative expectations of society. Scholars in multiple domains have subsequently begun to conceptualize the different forms that AI applications may take, highlighting both their potential benefits and pitfalls. However, the literature remains fragmented, with researchers in social science disciplines like public administration and political science, and the fast-moving fields of AI, ML, and robotics, all developing concepts in relative isolation. Although there are calls to formalize the emerging study of AI in government, a balanced account that captures the full depth of theoretical perspectives needed to understand the consequences of embedding AI into a public sector context is lacking. Here, we unify efforts across social and technical disciplines by first conducting an integrative literature review to identify and cluster 69 key terms that frequently co-occur in the multidisciplinary study of AI. We then build on the results of this bibliometric analysis to propose three new multifaceted concepts for understanding and analysing AI-based systems for government (AI-GOV) in a more unified way: (1) operational fitness, (2) epistemic alignment, and (3) normative divergence. Finally, we put these concepts to work by using them as dimensions in a conceptual typology of AI-GOV and connecting each with emerging AI technical measurement standards to encourage operationalization, foster cross-disciplinary dialogue, and stimulate debate among those aiming to rethink government with AI.",10.1016/j.giq.2023.101881,"Straub, Vincent J.; Morgan, Deborah; Bright, Jonathan; Margetts, Helen"
"Connecting the Dots: IoT, sustainability, and SDGs",2025,-1,Outliers,0.15476581270370499,"Internet of Things (IoT) technologies can transform various sectors by converging with global sustainability goals. This paper systematically reviews how IoT supports fulfilling the United Nations Sustainable Development Goals (SDGs). This study initially identified publications that are most relevant to IoT and sustainability. Each publication was carefully examined and mapped to its corresponding SDG, methodology, context, and country. This work presents an opportunity to learn about country contributions, collaborations, and IoT and SDG research trends over the past decade. India, China, and the US were among the top contributors to the IoT and SDG literature, with India accounting for 68 of the 153 publications reviewed (around 45 %). Most of these publications were reviews, followed by questionnaire surveys and data analyses, accounting for around 40 %. Results of a trend analysis show an upward trend in the use of IoT systems within sustainability domains. In 2023 alone, 27 % of publications covered various sustainability topics using one IoT system or another. This paper also analyzes the contributions of countries relative to their population sizes to identify those countries that pulled much above their weight, such as Denmark, UAE, Switzerland, and Australia. This paper also allows readers to learn about the various domains or contexts explored in the literature, including smart cities, agriculture, supply chain, and energy savings, and those SDGs that received the most and least research attention. SDG11, SDG9, and SDG7 were examined in >50 % of the retrieved publications, while SDG10, SDG15, and SDG16 received the least attention. These findings were complemented by developing a Microsoft Power BI dashboard that allows readers to drill down and explore each visualization by context, methodology, publication year, country, and SDG.",10.1016/j.sftr.2025.101170,"Alhashmi, Saadat M; Al-Qudah, Islam; Hashem, Ibrahim Abaker; Alsinglawi, Belal; Borreo, Raiza; S․ Migdadi, Hassan; Chen, Weisi"
Exploring the supply chain’s transformation to achieve the sustainable development goals in the post-pandemic scenario: a review and a research agenda,2025,9,Topic_9_digital_innovation_literature,1.0,"Purpose This paper aims to show the relationship between the Sustainable Development Goals (SDGs) and the supply chain to identify new trend topics, shedding light on opportunities in research. Design/methodology/approach This paper uses bibliographic coupling analysis of a sample of 381 articles, conducted with VOSviewer software, to detect both research trends and gaps in this field in 2021 and 2022. Based on the results obtained, this paper provides an agenda for future research. Findings The results show the significance of SDGs’ application towards more sustainable practices in end-to-end supply chain management. The main research hotspots in this research stream are focused on food and agri-food supply chains, the implementation of technologies such as blockchain and big data analytics to build resilient and sustainable supply chains after the pandemic scenario, green industrialisation, the use of renewable energies and the introduction of circular practices thanks to closed-loop supply chains. Originality/value This review contributes to the current literature by providing a framework to understand the relationship between the supply chain and SDGs’ implementation and an overview of the main research topics in this field. Thus, this paper presents valuable information to guide practitioners, academics and managers towards achieving the SDGs.",10.1108/IJLM-05-2023-0221,"González-Sánchez, Rocío; Alonso-Muñoz, Sara; Kocollari, Ulpiana"
A user-centred analysis of decision support requirements in legal informatics,2022,8,Topic_8_data_big_big data,0.14433835046159774,"Accurate, target-oriented, and timely information is a strategic input in effective decision-making for a plethora of actors within society. The exponential growth in the amount of legal data generated, collected, stored and processed in today's digitalised world, and its emergence as an essential input in everyday interactions, compels us to take a fresh look at how information is not only accessed, but also used to take important decisions that affect the governance of society, and calls for an examination of the development of those sophisticated computer systems that facilitate the process. This research article aims to critically explore the ways in which the legal information needs of different groups of actors within society translate into enhanced interactions with a sophisticated legal information retrieval system, and result in effective data-driven decision making for better governance. To do so, five user stories outlining the various ways in which five archetypal users of an advanced legal information system may interact with a document-driven platform, and use its functionalities to take key decisions pertaining to their everyday personal and professional lives, are presented and critically examined. The article offers the reader a comprehensive way of identifying and analysing legal data stakeholder groups and their requirements, as well as the importance of these requirements per target group. It also seeks to further the identification of advanced services connected to these stakeholder groups covering the demand-side of decision support.",10.1016/j.giq.2022.101713,"Virkar, Shefali; Alexopoulos, Charalampos; Tsekeridou, Sofia; Novak, Anna-Sophie"
Smart sustainable cities of the future: An extensive interdisciplinary literature review,2017,6,Topic_6_smart_city_smart city,0.6211062100881615,"In recent years, the concept of smart sustainable cities has come to the fore. And it is rapidly gaining momentum and worldwide attention as a promising response to the challenge of urban sustainability. This pertains particularly to ecologically and technologically advanced nations. This paper provides a comprehensive overview of the field of smart (and) sustainable cities in terms of its underlying foundations and assumptions, state–of–the art research and development, research opportunities and horizons, emerging scientific and technological trends, and future planning practices. As to the design strategy, the paper reviews existing sustainable city models and smart city approaches. Their strengths and weaknesses are discussed with particular emphasis being placed on the extent to which the former contributes to the goals of sustainable development and whether the latter incorporates these goals. To identify the related challenges, those models and approaches are evaluated and compared against each other in line with the notion of sustainability. The gaps in the research within the field of smart sustainable cities are identified in accordance with and beyond the research being proposed. As a result, an integrated approach is proposed based on an applied theoretical perspective to align the existing problems and solutions identification for future practices in the area of smart sustainable urban planning and development. As to the findings, the paper shows that critical issues remain unsettled, less explored, largely ignored, and theoretically underdeveloped for applied purposes concerning existing models of sustainable urban form as to their contribution to sustainability, among other things. It also reveals that numerous research opportunities are available and can be realized in the realm of smart sustainable cities. Our perspective on the topic in this regard is to develop a theoretically and practically convincing model of smart sustainable city or a framework for strategic smart sustainable urban development. This model or framework aims to address the key limitations, uncertainties, paradoxes, and fallacies pertaining to existing models of sustainable urban form—with support of ICT of the new wave of computing and the underlying big data and context–aware computing technologies and their advanced applications. We conclude that the applied theoretical inquiry into smart sustainable cities of the future is deemed of high pertinence and importance—given that the research in the field is still in its early stages, and that the subject matter draws upon contemporary and influential theories with practical applications. The comprehensive overview of and critique on existing work on smart (and) sustainable cities provide a valuable and seminal reference for researchers and practitioners in related research communities and the necessary material to inform these communities of the latest developments in the area of smart sustainable urban planning and development. In addition, the proposed holistic approach is believed to be the first of its kind. That is, it has not been, to the best of one’s knowledge, investigated or produced elsewhere.",10.1016/j.scs.2017.02.016,"Bibri, Simon Elias; Krogstie, John"
Towards creative and smart urban sustainability: Understanding smart cultural data intelligence (the case of Singapore),2025,6,Topic_6_smart_city_smart city,0.6182684184356886,"This article introduces Smart Cultural Data Intelligence, a framework integrating cultural data into smart city ecosystems for sustainable urban development. Addressing the gap in research on creative sector data's role and place in urban data ecology, it applies de Kerckhove's (1998) “Connected Intelligence” theoretical model to propose a three-pillar assessment framework for Smart Cultural Data Intelligence across urban policies, data infrastructure and governance. A Singapore case study, chosen for its dual smart and creative city agendas, employs triangulation methodology: policy analysis, governance mapping, and data infrastructure assessment. Findings reveal a policy disjuncture between Singapore's creative and smart city initiatives, limitations in public participation, and the need for robust, integrative data systems to enable cross-sector data sharing for sustainable urban planning. The Singapore case highlights challenges and opportunities in strategically positioning cultural data within a smart city context to recommend a unified policy framework with inclusive data governance and enhanced infrastructure to facilitate cross-sector collaboration. These recommendations emphasize a holistic approach balancing technology, people, and policies. The proposed intelligence evaluation framework is well placed to identify the best practices and challenges in cultural data integration to foster sustainable urban development across cities. The article contributes to the discourse on creative smart city nexus, advocating for nuanced investigation of collaboration barriers existing in urban data ecosystems on the policy, data infrastructure and governance levels.",10.1016/j.cities.2025.106216,"Grincheva, Natalia"
"Integrating fourth industrial revolution (4IR) technologies into the water, energy & food nexus for sustainable security: A bibliometric analysis",2022,-1,Outliers,0.17813643021916728,"The technologies of the fourth Industrial Revolution (4IR/Industry 4.0) have been a technological catalyst for all fields of human endeavor, permeating the water, energy, and food (WEF) nexus. However, there is no empirical evidence of the extent of applications and the permeability level in ensuring the three resources’ security. This study explored the relationship of the fourth industrial revolution technologies and the water, energy, and food nexus by evaluating the applications of the various technologies of 4IR on WEF nexus and examined the effect of 4IR on WEF nexus. The objectives were achieved using the qualitative methodology and bibliometric analysis of content analysis. The result showed that most fourth industrial revolution technologies had not been integrated with the WEF nexus. The result showed that only the Internet of Things (IoT) and Big Data analytics had permeated the nexus, which shows that data of the resources will be the foundation of the nexus. The systematic collection, accuracy of data, and empirical analysis of data will determine the level of security of WEF nexus. The qualitative results show that there are applications of the fourth industrial revolution technologies to the individual sectors of the nexus, birthing Water 4.0, Energy 4.0, and Food 4.0. The Bibliometric analysis result shows that the integration of the fourth industrial revolution with the WEF nexus will lead to cleaner production practices relating to the technological processes of water, energy, and food resources. These practices will ensure the environment's safety from WEF wastes and the water, energy, and food security in production processes. The empirical research and bibliometric analysis result, rooted in the concept of cleaner production, shows that the fourth industrial revolution affected the WEF nexus. The effects are; the birth of clean technologies & industrial applications, the catalyst for sustainability security of WEF nexus leveraging on life cycle thinking, enablement of technological transfer, enhancement of economic growth, and urban planning. The study concludes that the fourth industrial revolution technologies affect WEF nexus, ensuring the popularization of cleaner production strategies and processes of the resources during trade-offs and synergies. The study recommends the integration of a cleaner production concept in WEF processing. It should follow the innovation diffusion theory (IDT) and Technology acceptance theory (TAM) when applying 4IR technologies to the nexus of water, energy, and food resources, for their sustainable security.",10.1016/j.jclepro.2022.132522,"David, Love O.; Nwulu, Nnamdi I.; Aigbavboa, Clinton O.; Adepoju, Omoseni O."
"It's here to stay: Lessons, reflections, and visions on digital transformation amid public crisis",2024,9,Topic_9_digital_innovation_literature,1.0,"The objective of this study is to propose a framework for organizing and evaluating digital transformation practices and trends amid the recent public crisis caused by the COVID-19 pandemic. In doing so, we provide a systematic review of 160 empirical articles on digital transformation during the pandemic published in 63 academic journals across disciplines such as marketing, management, business, and economics from 2020 to 2023. Our theoretical, methodological, and thematic analysis reveals how digital transformation has been accelerated in various interactions taking place at the organization-consumer, intra-organizational, organization-employee, inter-organizational, and organization-government levels. This analysis yields valuable insights into digital transformation practices amid the pandemic, presenting important practical implications for individuals, organizations, and governmental entities. Finally, various directions for future research on digital transformation in exogenous crises are recommended based on input by academics in the field, which helps to further expand its boundaries.",10.1016/j.techfore.2024.123557,"He, Guojun Sawyer; Tran, Thi Thanh Huong; Leonidou, Leonidas C."
The resilient – smart city development: a literature review and novel frameworks exploration,2021,6,Topic_6_smart_city_smart city,0.5301080827440341,"Purpose This paper aims to develop a framework that could establish and further the terminology of smart city/resilient city discourse in that resilience could support urban “smartness”, a term that is widely argued being not easily measured nor quantifiably assessed. Design/methodology/approach The qualitative approach was employed, and based on selected keywords, a systematic literature review was carried out to understand the main themes within the smart city and resilient city concepts databases. Upon screening, 86 papers were used and synthesised through the meta-synthesis method using both synthesis approach, meta-aggregation and meta-ethnography that systematically identifies both properties and characteristics, to build an innovative framework as an indicator-based smart/resilience quantification model. Findings Two novel frameworks are proposed, smart resilient city (SRC) and resilient smart city (RSC), as guidelines regulatory that establish a city's smartness and resilience. Research limitations/implications The quantitative research phase is not provided as the framework builds on the exploratory approach in which the model is proposed through the postulation of data definitions. Practical implications Although the study's scope was limited to the city, proposed frameworks may be interpreted for other contexts that deal with the topic of resilience and smart. Originality/value The established framework proposal would encourage further exploration in context, serving as an inspiration for other scholars, decision-makers, as well as municipalities to keep strengthening smart city through resilience factors.",10.1108/BEPAM-03-2020-0049,"Khatibi, Hamed; Wilkinson, Suzanne; Baghersad, Mostafa; Dianat, Heiman; Ramli, Hidayati; Suhatril, Meldi; Javanmardi, Ahad; Ghaedi, Khaled"
Guidelines for the responsible application of data analytics,2018,8,Topic_8_data_big_big data,0.2030503350446697,"The vague but vogue notion of ‘big data’ is enjoying a prolonged honeymoon. Well-funded, ambitious projects are reaching fruition, and inferences are being drawn from inadequate data processed by inadequately understood and often inappropriate data analytic techniques. As decisions are made and actions taken on the basis of those inferences, harm will arise to external stakeholders, and, over time, to internal stakeholders as well. A set of Guidelines is presented, whose purpose is to intercept ill-advised uses of data and analytical tools, prevent harm to important values, and assist organisations to extract the achievable benefits from data, rather than dreaming dangerous dreams.",10.1016/j.clsr.2017.11.002,"Clarke, Roger"
The fate of accounting for public governance development,2021,-1,Outliers,0.10033001943821,"Purpose The purpose of this paper is to explain how public sector accounting has changed and is changing due to public governance development. Design/methodology/approach This paper conducts a traditional literature review based on selected studies in the fields of accounting, public administration and management. The aim of the review is to explain how diverse forms of public governance influence the fate of public sector accounting, including accountability, performance measurement, budgeting and reporting practices. Findings Public governance is developing into more inclusive but also complex forms, resulting in network, collaborative and digital governance. Consequently, the focus and practices of public sector accounting have changed, as reflected in new types of accountability, performance measurement, budgeting and reporting practices. Research limitations/implications Drawing upon literature from different fields enables a deeper understanding of the changes in public sector accounting. Nevertheless, the intention is not to execute a systematic literature review but to provide an overview and resolve the scattered body of knowledge generated by previous contributions. The areas of risk management and auditing were not included and deserve further attention. Originality/value This paper discusses the need to continually redefine and reassess public sector accounting practices, by recognising the interdependencies between different actors, citizens and digital technologies.",10.1108/AAAJ-11-2020-5001,"Grossi, Giuseppe; Argento, Daniela"
Person reference and democratization in British English,2020,3,Topic_3_social_media_social media,0.4591017863625497,"This article explores the interrelatedness of societal changes and changes in language practices. By using a combination of corpus linguistic and socio-pragmatic methods, we track diachronic changes in word patterns and interpret findings in the framework of democratization. The data comes from a small and representative corpus of British English (ARCHER-3.1) and from three “big data” sets (Google Books, British Library Newspapers and The Economist). We suggest that data triangulation, including sociohistorical contextualization, allows us to conclude that especially from the mid-nineteenth century onwards words signaling social status and referring to individuals have decreased and from the first decades of the twentieth century onwards words referring to collectivities of people have increased.",10.1016/j.langsci.2019.101265,"Palander-Collin, Minna; Nevala, Minna"
Institutional theory in accounting information systems research: Shedding light on digital transformation and institutional change,2024,-1,Outliers,0.08914403035682456,"This article aims to shed light on digital transformation in the accounting sector from the perspective of institutional change. We performed a systematic literature review to understand how institutional change could be applied to research on Accounting Information Systems (AIS), using a quantitative method to categorize data through LSA (Latent Semantic Analysis) technique; and a qualitative method performed by hierarchical categorical content analysis as a basis for inferences. We reviewed 309 articles using Institutional Theory in accounting and AIS. The LSA results presented the main topics of study, subfields of research, and uses of Institutional Theory. Regarding accounting research, it is possible to identify the role of institutional forces in the IFRS adoption (in private and public sectors), XBRL adoption, and disclosure of information on organizations’ environmental, social, and governance, with a focus on analyses at the organizational level and regulatory pressures. A deep dive into AIS articles showed that Institutional Theory was applied to analyze the adoption of systems/technologies (mostly ERP and XBRL) through isomorphic processes (coercive, mimetic, and normative). We proposed to analyze digital technologies as an exogenous change for the digital transformation in accounting business using another perspective of Institutional Theory: institutional change. Institutional change analyzes the role of destabilizing elements in the change of an organizational field as a whole and not just in a few organizations. In this perspective, technology is the agent of change on a broader level, transforming organizations, individuals, customers, suppliers, and governments. The main contribution of this article is presenting suggestions for future AIS. This research agenda contributes to advancing Institutional Theory in AIS, using the lens of institutional change to analyze the new realities shaping accounting organizations, such as digital transformation.",10.1016/j.accinf.2023.100662,"Schiavi, Giovana Sordi; Behr, Ariel; Marcolin, Carla Bonato"
Data analytics (ab) use in healthcare fraud audits,2021,5,Topic_5_ai_artificial_artificial intelligence,0.1674844626285148,"This study explores how government-adopted audit data analytic tools promote the abuse of power by auditors enabling politically sensitive processes that encourage industry-wide normalization of behavior. In an audit setting, we investigate how a governmental organization enables algorithmic decision-making to alter power relationships to effect organizational and industry-wide change. While prior research has identified discriminatory threats emanating from the deployment of algorithmic decision-making, the effects of algorithmic decision-making on inherently imbalanced power relationships have received scant attention. Our results provide empirical evidence of how systemic and episodic power relationships strengthen each other, thereby enabling the governmental organization to effect social change that might be too politically prohibitive to enact directly. Overall, the results suggest that there are potentially negative effects caused by the use of algorithmic decision-making and the resulting power shifts, and these effects create a different view of the level of purported success attained through auditor use of data analytics.",10.1016/j.accinf.2021.100523,"Koreff, Jared; Weisner, Martin; Sutton, Steve G."
Digital transformation in business and management research: An overview of the current status quo,2022,9,Topic_9_digital_innovation_literature,1.0,"It is no surprise that research on digital transformation (DT) has raised vast interest among academics in recent decades. Countries, cities, industries, companies, and people all face the same challenge of adapting to a digital world. The aim of the paper is twofold. First, map the thematic evolution of the DT research in the areas of business and management, because existing research in these areas to date has been limited to certain domains. To achieve this, articles were identified and reviewed that were published in the Chartered Association of Business Schools’ (ABS) ≥ 2-star journals. Based on these findings, the second objective of this paper will be to propose a synergistic framework that relates existing research on DT to the areas of business and management, which will help form the evolutionary perspective taken in this paper. Considering the emerging development of the topic under investigation, the framework is understood as a sound basis for continued discussion and forthcoming research.",10.1016/j.ijinfomgt.2021.102466,"Kraus, Sascha; Durst, Susanne; Ferreira, João J.; Veiga, Pedro; Kailer, Norbert; Weinmann, Alexandra"
Barriers to the digitalisation and innovation of Australian Smart Real Estate: A managerial perspective on the technology non-adoption,2021,9,Topic_9_digital_innovation_literature,1.0,"The real estate sector brings a fortune to the global economy. But, presently, this sector is regressive and uses traditional methods and approaches. Therefore, it needs a technological transformation and innovation in line with the Industry 4.0 requirements to transform into smart real estate. However, it faces the barriers of disruptive digital technology (DDT) adoption and innovation that need effective management to enable such transformation. These barriers present managerial challenges that affect DDT adoption and innovation in smart real estate. The current study assesses these DDTs adoption and innovation barriers facing the Australian real estate sector from a managerial perspective. Based on a comprehensive review of 72 systematically retrieved and shortlisted articles, we identify 21 key barriers to digitalisation and innovation. The barriers are grouped into the technology-organisation-external environment (TOE) categories using a Fault tree. Data is collected from 102 real estate and property managers to rate and rank the identified barriers. The results show that most of the respondents are aware of the DDTs and reported AI (22.5% of respondents), big data (12.75%) and VR (12.75%) as the most critical technologies not adopted so far due to costs, organisation policies, awareness, reluctance, user demand, tech integration, government support and funding. Overall, the highest barrier (risk) scores are observed for high costs of software and hardware (T1), high complexity of the selected technology dissemination system (T2) and lack of government incentives, R&D support, policies, regulations and standards (E1). Among the TOE categories, as evident from the fault tree analysis, the highest percentage of failure to adopt the DDT is attributed to E1 in the environmental group. For the technological group, the highest failure reason is attributed to T2. And for the organisational group, the barrier with the highest failure chances for DDT adoption is the lack of organisational willingness to invest in digital marketing (O4). These barriers must be addressed to pave the way for DDT adoption and innovation in the Australian real estate sector and move towards smart real estate.",10.1016/j.eti.2021.101527,"Ullah, Fahim; Sepasgozar, Samad M.E.; Thaheem, Muhammad Jamaluddin; Al-Turjman, Fadi"
"Understanding Smart Cities: Innovation ecosystems, technological advancements, and societal challenges",2019,6,Topic_6_smart_city_smart city,1.0,"Smart Cities initiatives are spreading all around the globe at a phenomenal pace. Their bold ambition is to increase the competitiveness of local communities through innovation while increasing the quality of life for its citizens through better public services and a cleaner environment. Prior research has shown contrasting views and a multitude of dimensions and approaches to look at this phenomenon. In spite of the fact that this can stimulate the debate, it lacks a systematic assessment and an integrative view. The papers in the special issue on “Understanding Smart Cities: Innovation Ecosystems, Technological Advancements, and Societal Challenges” take stock of past work and provide new insights through the lenses of a hybrid framework. Moving from these premises, we offer an overview of the topic by featuring possible linkages and thematic clusters. Then, we sketch a novel research agenda for scholars, practitioners, and policy makers who wish to engage in – and build – a critical, constructive, and conducive discourse on Smart Cities.",10.1016/j.techfore.2018.12.018,"Appio, Francesco Paolo; Lima, Marcos; Paroutis, Sotirios"
Industry 4.0 technologies adoption for digital transition in drug discovery and development: A review,2024,9,Topic_9_digital_innovation_literature,0.289413223293763,"At present, every nation is focused on meeting sustainable development goals (SDGs) by 2030 for social, economic, and environmental sustainability. Automation of drug discovery, reliable research and innovation, green chemistry, and a lean discovery process are all critical components, where sustainability implementation is applicable. The current pandemic crisis has contributed to making society more familiar with the significance of advancements in this area. According to prior studies, the adoption of Industry 4.0 enabling technologies could contribute to sustainability across all areas. It is also observed that there are limited studies that discuss industry 4.0 enabling technologies implementation for drug discovery in the progress of attaining sustainability. To overcome previous studies' limitations, this study presented a detailed discussion of the significance of industry 4.0 enabling technologies such as the Internet of Things (IoT), big data, machine learning, deep learning, metaverse, and digital twin. After advancing through the review, researchers not only get enlightened with various developments in the field of drug discovery using industrial 4.0 technologies but also understand the gaps for further research in this area. Finally, the study has suggested vital recommendations for future research such as digital twins will make the clinical trial process easier by reducing the requirement of volunteer subjects, Artificial intelligence and metaverse will deliver extraordinary in the field of medical education and drug discovery by giving an in-depth vision of drug-target interaction and effect of further modification on quantitative structure-activity relationships (QSAR).",10.1016/j.jii.2024.100562,"Anthwal, Amit; Uniyal, Akshat; Gairolla, Jitender; Singh, Rajesh; Gehlot, Anita; Abbas, Mohamed; Akram, Shaik Vaseem"
The impacts of open data initiatives on smart cities: A framework for evaluation and monitoring,2020,6,Topic_6_smart_city_smart city,0.42419990117556194,"As the world's population is becoming progressively urban-dwelling, sustainable development challenges are increasingly concentrated in cities, placing tremendous pressure on society to build more sustainable, innovative, and equitable urban environments. Consequently, today's cities require integrated policies and new innovative ways to manage and improve the complexity of urban living conditions. The growing volume and variety of data produced in the urban ecosystem are crucial for obtaining the city's insights and building knowledge-based solutions for a smarter and more sustainable urban development. In this paper, we look at the open data impacts on these complex ecosystems and its crucial enabler role for the generation and analysis of contextual and actionable data aimed at understanding, managing, and planning the city. Despite the importance of open data, the literature is scarce in systematic and structured research that evaluates its impacts on the smart city context. This paper explores this gap by proposing a theoretical framework, composed of a model and an experiment grounded on the use of Randomized Controlled Trials (RCT), designed to give a more detailed view concerning the context and characteristics of the impacts of open data initiatives on smart cities' sustainable development. This work will contribute to open data management and smart city development, providing boundaries and theoretical insights for further research and experimentation on how open data can be leveraged to develop better smart cities.",10.1016/j.cities.2020.102860,"Neves, Fátima Trindade; de Castro Neto, Miguel; Aparicio, Manuela"
The role of sustainability in the relationship between migration and smart cities: a bibliometric review,2020,6,Topic_6_smart_city_smart city,0.7001362567687388,"Purpose Smart cities attract efficient and profitable economic activities, contribute to the societal welfare of their citizens and foster the efficient use and conservation of natural resources. Developing smart cities has become a priority for many developed countries, but as they are preferred destinations for migrants, this raises sustainability issues. They attract people who are seeking a better quality of life, smart services and solutions, a better environment and business activities. The purpose of this paper is to review the state of the art on the relationship between smart cities and migration, with a view to determining sustainability. Design/methodology/approach A bibliometric review and text mining analyses were conducted on publications between 2000 and 2019. Findings The results determined the main parameters of this research topic in terms of its growth, top journals and articles. The role of sustainability in the relationship between smart cities and migration is also identified, highlighting the special interest of its social dimension. Originality/value A bibliometric approach has not been used previously to investigate the link between smart cities and migration. However, given the current relevance of both phenomena, their emergence and growth, this approach is appropriate in determining the state of the art and its main descriptors, with special emphasis on the sustainability implications.",10.1108/DPRG-04-2020-0051,"Mouazen, Ali Mohamad; Hernández-Lara, Ana Beatriz"
Situating the compliance with land use regulations within the context of sustainable city development: Lessons from Ho Municipality of Ghana,2025,6,Topic_6_smart_city_smart city,1.0,"Urbanizing in cities in the global south continues to reshape land use systems. Consequently, theuncontrolled rate of urbanization in cities such as Ho in Ghana, continues to threaten the sustainability of urban natural assets and agricultural lands. Although there are existing land use regulations and guidelines to guide and control development, the enforcement of these regulations continues to face major challenges. In light of this, this study evaluates the effectiveness of land use regulations in the Ho Municipality and its implications for sustainable city development. In this study, the researchers relied on both primary and secondary data. The primary data were collected through interviews with representatives of institutions such as the Lands Commission, the Traditional Council, and the Ho Municipal Assembly. In terms secondary data, base maps of the study areas, Medium-Term Development Plans, the Land Use and Spatial Planning Act, 2016 (Act 925) and the Zoning Guidelines and Planning Standards were reviewed, serving as tge framework for the assessment of the extent of compliance. Overall, the findings points to a complex combination of compliance and non-compliance with land use regulations. Whereas compliance with land use regulations and activities in the study areas tend to promote sustainability,non-compliance with these regulations on the other hand threatens urban sustainability. For example, in the Ho Poly Area, there was no evidence of encroachment of the buffer zones of overhead power lines and arterial roads. This indicates that there is compliance with land use regulations, and this has positive implications for the sustainability of the city. However, there were no provisions for urban green spaces in the neighbourhood plan, which raises concerns on the ecological and general sustainability of the city. On this backdrop, the researchers recommend stricter enforcement and the adoption of effective urban planning strategies such as institutional collaboration to achieve sustainable city development. Additionally, adopting emerging techniques such as big data, machine learning, and IoT for urban planning and management in these Ghanaian cities can enhance sustainable development.",10.1016/j.ugj.2024.12.011,"Asamoah, Pearl Seyram; Takyi, Stephen Appiah; Liwur, Stephen Biliyitorb; Amponsah, Owusu; Duamor, Sylvanus Narh"
