Title,Publication Year,Topic,Topic_Name,Topic_Probability,Abstract Note,DOI,Author
Assessment of the quality of user awareness of GDPR in healthcare IOT,2022,2,Topic_2_data_privacy_security,1.0,"This analysis of study results examines the impact of the GDPR on connected medical technologies. Building on these findings, elements are identified that lead to lawful and responsible processing of personal data. Key observations reveal that effective privacy compliance suffers from ever shortening innovation cycles, frequent introductions of hardware- and software and the lack of privacy by design integration in the end-to-end data processing lifecycle. Further, the GDPR awareness of users has a mutual effect on organizational accountability. A symbiosis of psychological, legal and technological parameters provides the framework for GDPR compliance.",10.1109/BIA52594.2022.9831287,K. Ider
Research on Data Exchange Schema for Railway Infrastructure,2022,1,Topic_1_data_big_big data,0.4576532218539433,"Building Information Modeling (BIM), as an effective means to improve the efficiency of building design and construction, is gradually receiving widespread attention. However, in the railway industry, BIM is still in its infancy in terms of infrastructure data transmission, and has not yet formed a general data exchange mode that can fully meet the full life-cycle data transmission needs of railway infrastructure. According to the requirement of data sharing in the full life-cycle of railway infrastructure, this paper proposes a railway infrastructure data exchange model. By referring to the data modeling methods of Industry Foundation Classes (IFC) and Railway Markup Language (RailML), this paper proposes a metadata definition method of railway infrastructure and a method of automatically generating data exchange schema based on the data exchange model. Application results show that the proposed data exchange schema can provide an efficient and convenient way for data sharing in the full life-cycle of railway infrastructure.",10.1109/IAEAC54830.2022.9930074,S. Gu; B. Liu; X. Lv; H. Li; R. Wang
RUL Prediction Based on Improved LSTM Network Structure,2022,0,Topic_0_prediction_degradation_rul,1.0,"Using the sparse idea of Highway network to design a sparse denoising LSTM network that suppresses redundant neurons to achieve more accurate residual life (RUL) prediction. Different from the idea that the traditional Highway network is sparse in time direction, this paper transforms the traditional LSTM network by designing sparse gates, and suppresses those neurons that have contributed little to the next layer in the previous layer, and highlights those nerves that contribute more. The role of the element, thereby achieving the goal of sparseness and "" denoising "" at the same time. When the time series is long, the prediction accuracy of RUL prediction using the sparse denoising LSTM network (Sparse Denoising LSTM, SD-LSTM) is high, and the sparse gate structure can also reduce the computational complexity to a certain extent.",10.1109/CCDC55256.2022.10033753,P. Hu; Z. Li; D. Tian; J. Zhang
An Approach of Rolling Bearing Remaining Useful Life Prediction based on Adaptive Ensemble Model,2022,0,Topic_0_prediction_degradation_rul,1.0,"Rolling bearing is an important component of rotating machinery equipment. Predictive maintenance can reduce unplanned maintenance expenditure and effectively improve the reliability of the equipment. The bearings produced in one batch may present completely different degradation trends, which increases the difficulty of tracking the degradation trend and predicting the remaining useful life (RUL) of bearings. Therefore, a RUL prediction method based on adaptive ensemble model is provided in this paper. First, an adaptive features integration technology is designed to construct a comprehensive health indicator with feature set in the time-frequency domain, which enhances the performance of health indicators to characterize the health status of bearings. Second, a dynamic ensemble model is further developed to predict RUL, which enhances the ability of the model to track different degradation trends and adaptively adjust the model parameters according to specific trend. A bearing life cycle dataset is applied to demonstrate the superiority the proposed approach.",10.1109/ICSMD57530.2022.10058425,W. Li; D. Liu
Minimization of Information Losses in Data Centers as one of the Priority Areas of Information Security Technologies,2022,-1,Outliers,0.27460412356289604,"This article describes the minimization of information losses in data centers as one of the priority areas of information security technologies. It is determined that the model of DLP strategy includes the following stages: data management, DLP management and information security support, which includes system lifecycle data (SDLC). The data management phase consists of developing data center standards and policies, identification models, risk assessments, classification development, architecture construction and quality assessment methodology. Thus, after identifying the types of data to be protected, the place of this information in the organization's IT infrastructure should be analyzed, dividing the data into those stored in structured repositories (e.g relational databases controlled by the IT organization) and unstructured end-user repositories on network resources and workstations. Carrying out this classification is a basic measure of preparation for monitoring the data center network.",10.1109/PICST57299.2022.10238649,Y. Shestak; S. Toliupa; A. Torchylo; O. J. Onyigwang
Artificial Intelligence Vis-à-Vis Data Systems,2022,1,Topic_1_data_big_big data,0.44883483811300584,"NASA Earth Science Data Systems (ESDS) program manages a full lifecycle of data collected by all Earth science missions. ESDS also develops capabilities optimized to support rigorous science investigations. As technology landscapes evolve, ESDS has also evolved to transform its internal services and enhance external user centric services. This paper describes how ESDS is (i) adopting artificial intelligence (AI) technology to improve core services and (ii) enabling its users to advance AI driven research and build applications.",10.1109/IGARSS46834.2022.9883626,M. Maskey; R. Ramachandran; I. Gurung; M. Ramasubramanian; A. Koul
Privacy security protection based on data life cycle,2022,2,Topic_2_data_privacy_security,1.0,"Large capacity, fast-paced, diversified and high-value data are becoming a hotbed of data processing and research. Privacy security protection based on data life cycle is a method to protect privacy. It is used to protect the confidentiality, integrity and availability of personal data and prevent unauthorized access or use. The main advantage of using this method is that it can fully control all aspects related to the information system and its users. With the opening of the cloud, attackers use the cloud to recalculate and analyze big data that may infringe on others' privacy. Privacy protection based on data life cycle is a means of privacy protection based on the whole process of data production, collection, storage and use. This approach involves all stages from the creation of personal information by individuals (e.g. by filling out forms online or at work) to destruction after use for the intended purpose (e.g. deleting records). Privacy security based on the data life cycle ensures that any personal information collected is used only for the purpose of initial collection and destroyed as soon as possible.",10.23919/WAC55640.2022.9934483,H. Zhang; S. Cheng; Q. Cai; X. Jiang
Research on Logistics Big Data Asset Management and Data Mining Based on Particle Swarm Optimization,2022,3,Topic_3_industry_manufacturing_chain,0.5571059222111366,"The increasing progress of mobile Internet provides more opportunities for asset management technology, such as the rise of Internet of things, cloud computing and big data technology. In the field of logistics distribution, with the increasing transaction volume generated by mobile devices, the huge amount of data generated continuously also needs more and more efficient and practical data processing methods. In the field of logistics, logistics big data asset management has also become a new technical means to optimize logistics management and improve distribution efficiency. With the increasing progress of logistics informatization, the scale of logistics data increases geometrically. At present, many logistics information platforms have huge databases, but the data in them are lack of effective analysis and mining, which hides the law and value behind the data. Therefore, it is very necessary to establish a data mining (DM) system based on logistics information platform. According to the characteristics of large amount of cloud data and complex structure, this paper plans and implements a system that can manage the whole life cycle of data from collection to processing, then to cleaning, and finally to production, and capitalize these disordered data.",10.1109/AIARS57204.2022.00094,S. Guo
Rolling Bearing Health State Assessment Based on K-Means and Ensemble HMM,2022,0,Topic_0_prediction_degradation_rul,1.0,"The division and identification of rolling bearing health states are the basis for Condition-based Maintenance, which effectively guarantee the safe and stable operation of the equipment. In order to accurately divide the normal and failure states, analyze failure occurrence time and identify the current state, the K-Means clustering method is used to cluster the data of the full life cycle, and the ensemble Hidden Markov Model (HMM) method for pattern recognition of online data. The experimental bearing life cycle data set provided by the Institute of Design Science and Basic Component at Xi’an Jiaotong University (XJTU) and the Changxing Sumyoung Technology Co. Ltd. (SY) is selected to verify the effectiveness of the proposed method. The results show that the data consist of different states can get a good clustering effect and each state data can also be accurately identified.",10.1109/ICTC55111.2022.9778234,X. Cai; L. Cheng; Q. Yao
Digital transformation risks and countermeasures of small and medium-sized cross-border E-commerce enterprises,2022,3,Topic_3_industry_manufacturing_chain,0.9482564980305405,"The existing trade platforms for small and mediumsized cross-border e-commerce enterprises can no longer meet the growing demand of business volume, which need to implement digital transformation urgently. By investigating the current situation of digital transformation of small and medium-sized cross-border e-commerce enterprises, this paper identifies and analyzes the potential risks at different stages of the whole life cycle of digital transformation data from the perspective of digital economy, and puts forward risk response suggestions for digital transformation of small and medium-sized cross-border ecommerce enterprises in order to guide the smooth implementation of digital transformation of small and mediumsized cross-border e-commerce enterprises.",10.1049/icp.2022.2922,H. Chen; A. Liu
Research on the Construction of Data Governance System in Vocational colleges under the Perspective of Big Data,2022,1,Topic_1_data_big_big data,0.38412779565149296,"Data governance in higher education is a new stage in the current development of education informatization. To strengthen the effective governance of education data is an important means for vocational colleges to comprehensively improve their core competitiveness and realize the modernization of internal governance ability. In this paper, we start from the problems of data management in vocational colleges and builds a ""trinity"" of data governance system covering data management system, data standard system, data technology system and data application services. It will ensure the smooth flow of the basic elements of the smart campus system, improve the quality and efficiency of the core business of the school and provide reference for the data governance construction of other vocational colleges.",,B. Wang
Leveraging Experience Telemetry: Use Cases,2022,-1,Outliers,0.2891314241107567,"Experience Telemetry is a branch of Telemetry that collects non-operational telemetry data from IT infrastructure in order to facilitate the work of roles such as architects, product managers, customer success and user experience planners, in any organization. These roles have interests geared more towards the business rather than operational utility of any product or service. Such data is consumed by various management applications to provide analytics and insights for the above mentioned users. The novelty in this paper lies in the demonstration and qualitative evaluation of how Experience Telemetry concepts can be applied in solving two specific lifecycle management and operations problems, thus advancing the current state-of-practice.",10.1109/NoF55974.2022.9942501,S. Kumar; M. Beverley; D. Engi; S. Grimee; N. K. Nainar; M. Palmero; G. Salgueiro; Y. Viniotis
"From silos to open, federated and enriched Data Lakes for smart building data management",2023,1,Topic_1_data_big_big data,0.4373705496845878,"Current building data is treated as silos from the different building domains. However, this provokes the lack of cross-domain data mixture to provide added-value services, mainly due to lack of interoperability. Data quality is also an issue when collecting data from buildings. The proposed data lake aims to solve these challenges by considering the whole data life-cycle to ensure minimum data quality requirements, providing high-quality services to make better-informed decisions. Heterogeneous building-related data is thus combined to enrich the information, being able to address multiple stakeholders in the smart building context. The data lake is being deployed in the DigiBUILD project, where data from 10 pilots with different purposes are collected to demonstrate the capability and benefits of its application.",10.1109/MetroLivEnv56897.2023.10164046,J. L. Hernández; S. Martín; V. Marinakis; I. de Miguel
Research On Privacy Protection Scheme For Educational Data Based On Blockchain,2023,-1,Outliers,0.18875529613149677,"This study aims to explore the issue of educational data privacy, based on the “privacy computing + blockchain” technology system, and analyze its operating mechanism from the perspective of the entire life cycle. With the advancement of educational digitization, privacy protection is facing huge challenges. This paper analyzes the various educational data subjects and their relationships. In order to cope with this challenge, the article starts from the technical direction of privacy computing and introduces the technical process of “privacy computing + blockchain”. The constructed technical system integrates the security of blockchain and the protection of privacy computing, with special emphasis on data security and trusted computing, thus promoting the harmonious and longterm development of the educational data society.",10.1109/CCSB60789.2023.10398775,X. Gao
Model for Verifying the Reliability of Candidate Data Based on Blockchain Technology,2023,-1,Outliers,0.31383244428352336,"Big data is one of the most prominent technologies today and is applied in different areas of society. Big data is all information, collected from different sources and continuously updated over time. Therefore, big data has many challenges that make it difficult to apply in practice. One of the challenges that many researchers care about and find solutions to overcome is to ensure the reliability of the data. Meanwhile, blockchain technology emerges with a transparent, immutable, and secure data storage solution. Therefore, we focus on researching and developing a solution to verify the reliability of data based on blockchain technology. We analyze candidate data provided from multiple sources and find solutions to verify the reliability of this data to meet the urgent needs of employers looking for high quality human resources. Currently, on the internet, many systems provide an environment for information exchange between candidates and employers. However, it is difficult to verify the reliability of this information. Therefore, recruiters spend a lot of time checking the reliability of data provided by candidates. In this paper, we propose a model for verifying the reliability of candidate data based on blockchain technology (VRCD-BT). The system built according to this model can become an effective bridge between candidates and employers. Highly reliable candidate data creates many opportunities for candidates and employers to easily collaborate and grow. Thereby, contributing to the development of a sustainable economy operated by high-quality human resources.",10.1109/ICCAE56788.2023.10111120,T. Nguyen; K. T. VO; T. -T. Ta; T. -A. Nguyen-Hoang; N. -T. Dinh
Cloud Data Security using Balanced Genetic Algorithm,2023,2,Topic_2_data_privacy_security,0.82041724988953,"In computer science, data plays a vital role in accessing the core architecture of any product. Nowadays, cloud computing has emerged as a new paradigm to store data and services. It provides a computational architecture where users can send their data and performs any operation on it. with the growing demands of the cloud, it has become a major area of concern as it contains sensitive data. Data protection and maintaining the integrity of data are the key issues in the cloud due to its capability to store information at different geo-locations. The data security model of the cloud needs special attention as new threats and vulnerabilities are getting introduced day by day. The available standard encryption algorithms that provide data security, have their own limitations and must be addressed at any cost. We are proposing a methodology called the Balanced Genetic Algorithm (BGA) to address the underlined problem statement of data security in the cloud. The idea is to balance the existing genetic algorithm to provide scalability, enhance security, and decouple the data life cycle from the core encryption terminology. With our experimental result, we have shown that the proposed idea has better performance than the current standard encryption techniques.",10.1109/ICEES57979.2023.10110211,R. R. Prasad; A. Kumari
Avionics Linux,2023,-1,Outliers,0.21427843344043085,"Linux is a well-known and widely used operating system, even in some safety-critical domains. Though rare, Linux has been used in aerospace, certified to DO-178C Software Level D. For broader use in aerospace, Linux must address at least four challenges: it must be fast, deterministic, embedded, and assured. This paper will briefly review the first three: the need for high performance, the need for real-time determinism for worst-case timing, and the need to target specialized embedded computer processing hardware. Then, the challenges related to assurance will be examined in more detail, along with three candidate approaches for the assurance of existing software: field service history, overarching properties, and reverse engineering. Each of these methods is investigated, concluding that reverse engineering is likely the most viable solution.",10.1109/DASC58513.2023.10311247,S. H. VanderLeest
Outlining the Open Digital Twin Platform,2023,-1,Outliers,0.23912362999031328,"Complex simulations and machine-learning models increase in application in research, industry, and governance. However, applying these systems with reasonable accuracy and efficiency requires large-scale efforts of data collection, data transformation, data analysis, and data visualization. At the same time, maintaining the required infrastructure, software, and personnel skyrockets making these tools unavailable to many potential users. The paradigm of the digital twin offers a novel perspective on how to manage the data efficiently and make these systems available more steadily at a lower cost. We introduce the first prototype of the Open Digital Twin Platform (ODTP) that is designed to be openly available to all interested parties to enable a common framework and baseline for digital twin based research. ODTP uses containerization, loose coupling, and micro-services to provide dynamically composable digital twins. ODTP also provides tools for licensing resolution, privacy and access control, and reproducibility. In its first iteration presented here, ODTP implements a common mobility research pipeline of the eqasim pipeline for MATSim. These kind of programs are usually difficult to assemble and use, thus leading to dangerous versions of ""never change a running system"". ODTP converts them into an easy-to-use version making it possible to initiate mobility simulations with one click. ODTP enables the quick adding of relevant data sources and analytical pipelines related to any topic and make them easily usable, accessible and shareable to research, industry, and governance. Thus, ODTP expands the FAIR principle from data to the complete data life cycle.",10.1109/SWC57546.2023.10448743,J. Grübel; C. V. Rios; C. Zuo; S. Ossey; R. M. Franken; M. Balac; Y. Xin; K. W. Axhausen; M. Raubal; O. Riba-Grognuz
Exploring The Use of Blockchain Technology in Cybersecurity and Data Science,2023,-1,Outliers,0.28364354393388386,"Blockchain technology has demonstrated to be extremely efficient at processing distributed transactions in a secured manner. It consists of a wide range of applications. B. To handle smart contacts and Bitcoin cash. Blockchain systems may allow automatic data exchange and thinking about, resulting in increased effectiveness and lower costs. This is made possible by the adoption of contract technology and decentralized ledgers. Additionally, blockchain technologies can enhance integrity and security of data, enabling more precise and reliable analysis of information. Ethereum along with information science integration may make it easier to create decentralized apps, opening up novel industries and income sources. However, there are still issues with adaptability, interconnection, and complexity in the combination of blockchain technology and data science. For this type of technology to achieve all of its potential advantages, it is imperative that studies and advancements in this field persist. Blockchain applications for data science are currently being investigated. This essay examines how blockchain technology is used in cybersecurity and data science.",10.1109/ICACITE57410.2023.10183132,R. Rahmat; M. S. Abbas; M. Nordin; Y. Yunus; S. Muhammad; A. F. Ismail
Research on Intelligent Perception and Supervision for Data Circulation Security Based on Block-Chain,2023,2,Topic_2_data_privacy_security,0.4331357990476051,"The data of the government and enterprises, as the production factors are facing risks and problems of security violations, such as data leakage, data abuse and data tampering during quick circulation. This paper studies the security supervision architecture of data circulation (exchange, sharing, transaction) from the perspective of the whole life cycle, proposes and constructs the security supervision metadata model, which is used to represent the changes of users, behavior, data lineage, etc. during the whole life cycle of data; For massive data, based on the metadata model of security supervision, innovates the key technologies such as data security monitoring, tracing and ownership authentication; Per the verification need, a set of security supervision prototype showing security situation, tracing performance, ownership construction/authentication and low-level visual explorer is developed.",10.1109/ICCCBDA56900.2023.10154854,H. Yang; Y. Cao
The Application of Data Governance in Universities,2023,1,Topic_1_data_big_big data,0.4513278320681425,"With the wide application of information systems, the universities have accumulated a large number of data resources. Due to the lack of effective data governance, such problems as the difficulty in data sharing, low data quality, lack of security, poor utilization ability, etc. are more and more prominent. In order to solve these problems, this paper designs a university data governance platform, which realizes the whole life cycle management of data, and thus can improve the data management ability, eliminate data islands, and fully exploit the potential value of data. This paper expounds the architecture, the resource development process, the main functions and the typical applications of the data governance platform.",10.1109/ICAIBD57115.2023.10206371,H. Jiang; W. Yan
Data Mapping and Management Method for Knowledge Mining in the Full Lifecycle of Equipment,2023,3,Topic_3_industry_manufacturing_chain,0.2817883409534531,"The full lifecycle data of complex equipment contains a wealth of knowledge, which can effectively support equipment design, manufacturing, operation and maintenance activities through knowledge mining and services. Complex equipment is characterized by intricate physical structures, extended lifecycles, and interdependent stages. Establishing mapping relationships between multi-source and heterogeneous data throughout the entire lifecycle represent a prerequisite for knowledge mining, and they are pivotal in improving the quality of knowledge extraction. To address this problem, this study proposes a data mapping method for the full lifecycle of equipment based on meta-structure trees and encoding. First, using the equipment’s smallest design units, manufacturing units, and maintenance units as leaf nodes, an equipment metastructure tree is established and uniformly encoded. Next, a data association mapping mechanism based on the meta-structure tree is proposed for each lifecycle stage. Finally, a data management method based on fact constellation is proposed to achieve the associated mapping of complex equipment full lifecycle data and provide support for deep data mining.",10.1109/SWC57546.2023.10448723,Q. Zheng; G. Ding; S. Wang; J. Zhong; P. Teng
"The Lifecycle of EEG Data: Acquisition, Analysis, and Future Prospects",2023,-1,Outliers,0.4240508794293501,"The landscape and ecosystem surrounding modern EEG is rapidly evolving, in tandem with the wider technological advancements seen in the healthcare and broader technology industries. Expanding computational and storage capabilities are enabling researchers to study EEG datasets at formerly unprecedented scale and levels of efficiency. For many patients and their families, the recommendation and referral for a clinical EEG assessment is just the beginning of what may well prove to be a lifetime journey of clinical coordination or disease state management. As any parent or patient will attest – this population deserves the very best that the human collective has to offer, and the industry solution providers must now lean-in with conviction to enable the academic researchers who are pushing those limits. In this presentation, we’ll begin by briefly examining the lifecycle of EEG data, from its acquisition and storage to its eventual analysis and presentation in a variety of clinical use cases. Specifically, we will take a diagrammatical look at the journey of the data itself, including how this data is represented at rest and inflight. We will follow up by addressing several nuances of clinical EEG data collection as well as its subsequent analyses. From here we will focus on a handful of touch points throughout the data flow diagram where opportunities for clinical presentation arise. These opportunities range in complexity from simple on-board impedance checking interfaces and computer-based representations of the raw data, to complex visualizations of data trends and even cross-sectional comparisons to data segments collected from other patients, as seen most recently in a collection of academic research initiatives. A concrete goal of this presentation is to provide a modern understanding of where EEG data flows, how it is represented, and what opportunities arise for both immediate research and new forms of clinical presentation. With the changing tides of the clinical EEG landscape in mind, we will specifically showcase how academic researchers can begin leveraging and contributing to both real-time and completed study SDKs in collaboration with members of the Research and Advanced Development team at Natus Neuro, to enable next-generation breakthroughs in clinical research.",10.1109/SPMB59478.2023.10372605,J. Salazar
Reference model for personal data protection in the Peruvian microfinance sector,2019,2,Topic_2_data_privacy_security,0.7763520021730252,"This study proposes a reference model that provides 16 control groups based on legal framework, international standards, project frameworks and best practices of security information to protect personal data in the microfinance sector from a legal, organizational and technical approach. This model would also align the control to each phase of the personal data life cycle in order to guarantee a consistent protection. The validation was conducted in a Peruvian savings and credit cooperative, where information was collected, the level of protection of their personal data was evaluated and controls were proposed to raise their indicator based on the reference model, whose implementation increased the level of personal data protection by 98%.",10.1109/INTERCON.2019.8853835,C. Alejo; A. Navarro-Ruiz; D. Mauricio
Research on Full Link Monitoring and Fault Link Automatic Repair Based on Data Center,2023,2,Topic_2_data_privacy_security,0.1604105122438546,"In this paper, the data center is taken as the object of study, the whole link monitoring mechanism with the data center as the core is studied, the whole system structure of the data link monitoring is constructed, the link monitoring flow is explained, and the link automatic repair technology is used, the classification of link failure is realized, and corresponding maintenance methods are adopted for different faults. This paper takes the whole-link Monitoring System of data center station as the research object, breaks through the single monitoring means, establishes the whole-link monitoring capability, and promotes the formation of the whole-link monitoring and the automatic repair method of applaud link covering the whole life cycle of data.",10.1109/CSAT61646.2023.00138,J. Sun; C. Hu; R. Lu; S. Qi; Z. Yao; X. Ding; C. Liu; H. Hou
Application of Analytical Computer Science and Technology in Data Management,2023,-1,Outliers,0.28835062595901806,"The application of analytical computer science and technology in data management is a part of analytical computer science and technology. It mainly involves data management, data mining, information retrieval, text mining, etc. This course will help you understand how to use computers to solve problems related to data analysis. You will learn about the different techniques you can use when analyzing large amounts of data, such as clustering, regression analysis, classification, etc. The main purpose of this course is to let students understand various tools available in the market for analyzing large amounts of data from various sources (such as web logs or databases).",10.1109/INCET57972.2023.10170544,M. Wang
Research and Application of Material Data for Digital Manufacturing,2023,3,Topic_3_industry_manufacturing_chain,0.4968710477315184,"The organization mode of “headquarters and multi-factories” has been widely developed in manufacturing enterprises. Although the multi-production base model meets the needs of rapid business expansion, it puts forward higher requirements for enterprise management. The differences in cost accounting methods, planning methods, and operation modes of the factories under the headquarters lead to different production management organizations, purchasing organizations, and sales organizations. Because the basic materials are managed by the headquarters, each factory can only select the required materials from the headquarters material warehouse. Therefore, there is a phenomenon that the same item corresponds to multiple business views. In this paper, the full attribute management mode of material data is taken as the research object, and a full attribute management solution with material code and factory code as the unique identification is proposed. It provides the theoretical basis and practical guidance for the application and promotion of material data life cycle management in multi-factory mode.",10.1109/ICIPCA59209.2023.10257994,G. Wang; G. Zhang; J. Wang; J. Chen
Research and Application of Data Security Control System of Electric Power ERP System,2023,2,Topic_2_data_privacy_security,0.4318856259684164,"At present, the electric power industry is accelerating the exploration of electric power data authorization operations, and the support of electric power data security control system is particularly important in this process. However, most of the head enterprises are using the ERP system, and there are generally insufficient technical means of data security control, lack of systematic data security protection capabilities, information system data security operations and data security risks are increasing. Therefore, this paper takes the ERP data of electric power as an example to study the construction of electric power data security control system to support data circulation, based on data asset sorting and data flow monitoring, and the security control of circulating data in a hierarchical and classified manner. Combined with access control, data encryption, data desensitization and other technologies, it manages, protects, desensitizes, audits and analyzes different user roles and data access behaviors. Based on the concept of “visible, manageable and controllable”, it realizes the security protection of the whole life cycle of data.",10.1109/PEPSC58749.2023.10395677,Q. Gao; N. Jia; H. Meng; F. Yi; H. Li; H. Li; Y. Li
Research on National Cultural Security Assessment Method in Foreign Language Teaching Based on Improved DSMM Model,2023,2,Topic_2_data_privacy_security,0.44351918802320717,"In order to further ensure the security of national cultural data in foreign language teaching and education, a national cultural data security assessment method based on DSMM model and improved analytic hierarchy process is proposed. Among them, the DSMM model is used to construct the evaluation dimension of national cultural data, and then the weight of the index is determined by the improved analytic hierarchy process, and finally the random forest algorithm is adopted for safety assessment testing. The results show that compared with other weight allocation methods, the analytic hierarchy process based on entropy weight is more in line with the current mainstream trend in the weight allocation of national cultural data security indexes. At the same time, in the prediction results of each security assessment algorithm, the weight distribution of the designed security assessment method is very close to the manual allocation result, indicating that the weight allocation meets the actual requirements. Therefore, the constructed national cultural data security assessment method based on DSMN is feasible.",10.1109/ACAIT60137.2023.10528399,A. Xu
Efficient Data Query for Large-scale Manufacturing Product Lifecycle based on Blockchain,2023,3,Topic_3_industry_manufacturing_chain,0.39348081901974613,"The data query for large-scale manufacturing product lifecycle provides the data basis for finding out the processes and causes of the quality problems. At present, lifecycle data query methods are inefficient due to the complex search process. Therefore, this paper designs an efficient data query method for large-scale manufacturing product lifecycle. The new method uses blockchain technology, improves the original transaction structure, and sets K-V(Key-Value) database tables. Firstly, add pre-index and post-index to the transaction data structure. Secondly, store the correspondence between the pre/post-index and the hash value of transactions through K-V database tables. Thirdly, a new efficient lifecycle data query algorithm is designed using the pre&post-index. Finally, a comparative experiment is carried out to validate the efficiency of the efficient lifecycle data query method. The results show that the new method is more efficient than current methods.",10.1109/IAI59504.2023.10327513,Y. Hu; D. Jia; M. Huang; Z. Gao; S. Xu; G. He; S. Liu
Construct and Analysis of Metal Cutting Tool Remanufacturing Service Model,2023,3,Topic_3_industry_manufacturing_chain,0.8242639055073878,"Manufacturing is the pillar industry of the national economy, and remanufacturing is an important direction for the manufacturing industry to move towards greening, but the current research lacks a macro analysis of the tool service model. Given this problem, this paper first analyzes the current situation of metal cutting tool remanufacturing service mode. Then, the cause and effect analysis of the remanufacturing service model was carried out through Vensim PLE software. Finally, based on the above analysis, the remanufacturing service model is qualitatively analyzed and improvement strategies are proposed, which can promote the sustainable development of the tool remanufacturing market and increase the corresponding service revenue.",10.1109/ICCNEA60107.2023.00071,Z. Zhu; Y. Cao; L. Fu; C. Dong
CQUPT-FL: Cross-Domain Sharing and Security Awareness and Early Warning Platform of Health Science Big Data,2023,2,Topic_2_data_privacy_security,0.881961047058347,"Federated learning (FL) is a rapidly growing research area in machine learning, but it is problematic. It has been questioned whether or not existing FL libraries are practical in the area of medical privacy. To address these issues, we developed the CQUPT-FL system. The system focuses on resolving the conflict between data integrity and medical data privacy protection in cross-domain and cross-institution collaborative analysis. CQUPT-FL supports distributed computing and stand-alone simulation computing methods. To deal with the problems of heterogeneity, data domain diversity, and effective data scarcity, we adopted key technologies such as multi-party secure computing and holistic information representation and studied user identification, privacy protection, and heterogeneous user alignment to achieve sustainable Cross-domain and cross-platform data fusion of letters. The goal of introducing the CQUPT-FL system is to improve the level of data privacy protection and enhance the data privacy protection mechanism, solve the machine learning dilemma in the field of medical privacy, and provide a reliable solution for cross-domain collaborative analysis.",10.1109/MedAI59581.2023.00041,Y. Xiao; Q. Zhang; W. Zhao; X. Li; J. Peng; H. Mo; H. Zhu; F. Tang
Technological Disruption in Manufacturing - Redefining Buyer-Supplier Relationships and Business Models in the Industry 4.0 Era,2024,3,Topic_3_industry_manufacturing_chain,0.6913660895814547,"The impact of Industry 4.0-related technology shifts on buyer-supplier dynamics (BSD) is the subject of this research. As evidence, it draws on 17 expert interviews with manufacturing company managers in India. In order to infer meaning from the empirical data and discover overarching themes, patterns, and categories, a qualitative content analysis is carried out. The paper concludes that moving different value creation activities to platforms, digitised and automated procedures will form the basis of most future transactions in manufacturing supply chains. A more passionate character emerges in BSD. A company's supplier base may be streamlined by identifying and working with its most valuable strategic suppliers. Additional research may build on these findings by comparing and contrasting BSD across other sectors or stages of the value chain, and then drawing comparisons and highlighting commonalities. Management theory and business practise may both benefit from the findings presented in this article. As for BSD, they aid businesses in realising Industry 4.0's full promise by establishing and maintaining competitive advantages over the long run. Among the first to do so, this research uses Industry 4.0 to conduct an empirical investigation of BSD.",10.1109/ICTMOD63116.2024.10878171,D. Kumar; R. K. Singh; R. Mishra
Mathematical Models Applications in Digital Supply Chain Network,2024,3,Topic_3_industry_manufacturing_chain,0.6860775729152907,"Nowadays supply chains are distinct than those of a few decades ago, and they're now evolving in a highly competitive environment. More clearly, supply chains can no longer be placed, only, in such a way that they can buy, make, move, or sell the right items in the adequate quantities in the right places rapidly. As a result, supply chains must become intelligent to successfully cope with the growing challenges. Many functional supply chain applications based on mathematical quantitave models have been used, however there have been few research on mathematical programming models applicability in the digital supply chain processes. For this reason, this paper aims to investigate the possible benefits of mathematical programming solutions in digital supply chains since we are aware of their potential benefits in the traditional one. We categorized the quantitative mathematical models used in digital supply chain management based on reviewing research articles published in this topic. Furthermore, we provided an integrated model illustrating the use of mathematical programming methods in the digital supply chain. The conceptualized framework aids in showing an overview of usable mathematical models in the digital supply chain. Because it outlines the important advantage and benefit of applying mathematical models integrated with novel technologies in the value chain.",10.1109/ICTMOD63116.2024.10878207,K. Zekhnini; A. C. Benabdellah; A. Lahmar
"Comprehensive Survey on Data science, Lifecycle, Tools and its Research Issues",2022,1,Topic_1_data_big_big data,0.5261387125136209,"The amount of data produced each minute has increased dramatically since the internet's inception. There must be a method in place to manage this information. Thousands of terabytes are produced each year, and they must be safely stored and conveniently accessible; this necessitates a significant amount of research and development. This new worry has spawned a subject known as ""data science"" and individuals known as ""data scientists."" Data scientists are working hard nowadays to come up with new and novel ways to handle and store massive volumes of data using cutting-edge methods. Another key challenge nowadays is the optimal use of available energy resources; data science may greatly assist in predicting resource demand and eliminating waste. This paper discusses data science, its life cycle, and research difficulties in the subject. The main focus is on data science tools and its lifecycle.",10.1109/COM-IT-CON54601.2022.9850751,S. Jain; Kushagra
